transaction_id,customer_id,store_id,transaction_date,total_amount,customer_phone
T022767,C01774,S013,2025-06-06 21:55:00,105.15,2081769218
T022768,,S003,2023-10-13 19:30:00,445.46,
T022769,C00008,S009,2024-09-26 11:12:00,334.05,2499111841
T022770,C00325,S005,2024-11-06 09:28:00,-497.8,99786
T022771,C03081,S003,01-01-2025 20:05,233.72,
T022772,C02539,S012,2023-06-26 15:37:00,254.22,8128301355
T022773,C02140,S015,2024-12-18 15:28:00,292.25,5473929884
T022774,C04125,S012,2023-08-04 10:36:00,58.33,8323033399
T022775,C02497,S005,2024-06-04 16:18:00,352.93,6828224804
T022776,C01890,S005,2024-09-16 11:42:00,380.53,89755
T022777,,S003,2023-02-01 11:48:00,125.41,
T022778,C04084,S002,2025-07-31 21:49:00,279.21,9738207343
T022779,C02846,S012,2025-05-24 18:27:00,26.79,8611938894
T022780,C00469,S014,2023-03-28 12:12:00,470.85,5049776514
T022781,C03217,S015,2023-02-18 14:22:00,27.22,6304509428
T022782,C02099,S011,2023-06-17 16:40:00,185.83,7007438095
T022783,C04041,S006,2023-09-20 20:53:00,154.17,
T022784,C04603,S011,,236.8,5159067696
T022785,C02965,S010,2023-02-16 11:35:00,168.56,1957070279
T022786,C03633,S015,2025-06-17 14:55:00,377.58,7561567235
T022787,C00281,,2024-06-01 21:31:00,290.34,9262255341
T022788,C02785,,2024-07-19 09:05:00,349.45,5359017256
T022789,C03752,S010,2024-08-12 21:08:00,358.51,8075852944
T022790,C02465,S011,2025-03-05 12:11:00,245.08,3989837050
T022791,C02935,S008,22-04-2023 08:29,329.52,19928
T022792,C04500,S006,2024-11-06 21:45:00,39.03,
T022793,C01007,S008,2025-08-09 20:01:00,475.68,54150
T022794,C00489,S009,2024-09-06 16:15:00,490.31,6028319762
T022795,C03432,S006,2025-07-30 15:45:00,132.35,
T022796,C04098,S002,2025-05-02 20:28:00,262.95,2234806349
T022797,,S008,2023-02-10 21:39:00,134.48,
T022798,C03179,S009,2024-07-06 09:38:00,87.77,4653518914
T022799,C04158,S015,2023-08-09 09:44:00,391.76,5413327214
T022800,C03475,S002,2024-04-05 11:20:00,151.17,9152866767
T022801,,S008,2023-05-14 14:48:00,34.6,
T022802,C03788,S013,2023-12-17 16:35:00,443.59,8072777111
T022803,C00905,S001,2023-12-17 17:34:00,160.06,5941862453
T022804,C01172,S004,2024-06-30 11:13:00,335.08,7081935938
T022805,C01943,S006,2024-10-05 09:22:00,173.94,
T022806,C01551,S014,2025-02-15 16:47:00,160.1,3443702473
T022807,C01587,S012,2025-04-28 13:16:00,289.41,7579060455
T022808,C00842,S002,2024-09-25 14:22:00,314.22,5871912667
T022809,,S004,2023-08-12 18:08:00,274.09,
T022810,C00108,S008,2024-05-06 14:03:00,449.77,
T022811,C02338,S006,2024-07-01 15:24:00,287.13,3746597078
T022812,C03821,S012,2023-02-18 20:13:00,235.8,7744591440
T022813,C04312,S015,2025-08-11 17:58:00,163.08,
T022814,C04082,S008,2025-06-10 11:51:00,148.46,9254909997
T022815,C02056,S013,2025-02-16 21:58:00,386.13,5698055137
T022816,C03628,S010,2025/02/19,298.76,5271330866
T022817,C01425,S009,2024-04-08 11:32:00,271.94,
T022818,C00277,S015,2023-09-24 20:22:00,174.47,
T022819,C03371,S010,2023-11-01 09:02:00,461.02,6083647865
T022820,C03214,S001,2023-04-30 11:05:00,466.55,8467299691
T022821,,S008,2024-04-11 08:42:00,161.87,
T022822,C03044,S001,2023-01-12 10:48:00,411.83,5856023260
T022823,C00782,S007,14-09-2024 11:41,12.4,
T022824,C04262,S013,2025-02-23 17:08:00,191.59,
T022825,C03098,S004,2023-12-22 21:33:00,275.43,7763671774
T022826,C04031,S007,2024-10-29 19:18:00,135.4,5177237220
T022827,C03850,S013,2024-01-14 08:04:00,355.87,1711865902
T022828,C01465,S001,2025-07-17 21:21:00,396.34,
T022829,C00389,,2023-02-27 15:16:00,133.5,
T022830,C00885,S015,2025-08-02 15:40:00,132.17,4119350149
T022831,C00470,S007,2023-04-11 21:47:00,248.15,4104510532
T022832,C01198,S013,2025-07-10 10:39:00,73.42,
T022833,C02260,S008,2024-11-16 14:25:00,413.74,4919855624
T022834,C04550,S007,2025-09-16 16:51:00,486.08,
T022835,C04354,S002,2024-02-04 17:54:00,482.63,4413255939
T022836,C03567,S011,2023-08-11 21:46:00,13.4,1802634996
T022837,C00128,S005,2025-08-11 08:01:00,12.71,1199660803
T022838,C01678,S006,2025-07-21 08:19:00,355.58,5228398350
T022839,C03400,S015,2025-07-19 17:16:00,239.18,6429087971
T022840,C00631,S009,2024-12-16 12:13:00,302.23,7234851116
T022841,C03988,S002,2025-06-12 08:53:00,109.48,73719
T022842,C04581,S014,2024-07-15 17:59:00,10.05,2487619894
T022843,C01740,S012,2024-02-21 15:20:00,282.14,3328352697
T022844,C03500,S001,2025-05-09 21:35:00,336.11,8713361860
T022845,C00737,S001,2023-06-22 11:44:00,175.13,4228138205
T022846,C03433,S006,2024-11-14 19:57:00,202.4,8475381759
T022847,C00116,S012,2025-02-06 13:01:00,367.83,
T022848,C00750,S006,2025-07-15 14:54:00,63.85,2518134099
T022849,C03513,S010,2025-09-03 16:40:00,472.77,5643600423
T022850,C03522,S010,2024-08-25 15:31:00,403.06,4896860268
T022851,C03178,S005,2024-09-01 08:17:00,57.47,9039449101
T022852,,S014,2024-08-01 16:34:00,232.71,
T022853,C03365,S004,2024-04-07 19:33:00,362.77,
T022854,C03848,S002,2023/04/24,493.5,5045065469
T022855,C04832,S003,2023-09-29 18:06:00,324.17,2161237877
T022856,C04450,S008,2024-02-20 19:20:00,10.88,
T022857,C03953,S010,2024-01-27 20:48:00,192.45,8167128320
T022858,C03445,,2025-09-16 21:29:00,59.27,42144
T022859,C02837,S015,2025-01-16 15:19:00,472.18,9033303553
T022860,C00576,S013,,159.73,8796668818
T022861,C00816,S004,2025-02-17 10:11:00,125.06,2318106026
T022862,C04081,S012,2025-05-12 17:26:00,,9233754660
T022863,,S015,2023-05-13 15:14:00,43.07,
T022864,C03038,S014,2024-10-31 10:29:00,459.57,
T022865,C02164,S003,2023-07-27 10:41:00,76.65,9612774773
T022866,C00140,S010,2024-02-25 18:27:00,104.65,
T022867,C01617,S012,2023-01-14 12:30:00,332.07,1231505971
T022868,C02079,S010,2023-02-15 11:52:00,128.12,7226309385
T022869,C02411,S005,2024-12-21 20:24:00,104.54,7325967363
T022870,C04647,S001,2023-10-08 19:00:00,121.93,1064594438
T022871,,S001,2025-06-21 17:17:00,90.93,
T022872,C02561,S008,2023-11-05 10:41:00,272.94,3005964929
T022873,C01816,S014,2025/05/12,226.49,3149687356
T022874,,S013,2023-10-12 20:52:00,193.01,
T022875,C04310,S014,2023-02-26 16:49:00,307.74,7144749924
T022876,C02164,S009,2023-03-09 13:43:00,210.1,9612774773
T022877,C04999,S014,2025-07-10 10:25:00,43.96,
T022878,C02536,S005,2025-08-24 16:50:00,87.04,9539515614
T022879,C00826,S014,2023-11-07 20:25:00,11.86,9884325703
T022880,C02759,S009,2025-01-21 12:12:00,424.57,8327350028
T022881,C01122,S004,2023-07-10 15:50:00,373.0,6089109893
T022882,C03148,S004,2025-09-07 12:10:00,464.5,9259554634
T022883,,S013,2024-03-12 11:07:00,292.9,
T022884,C03914,S002,2024-04-17 14:30:00,57.06,
T022885,C01349,S009,2024-01-30 19:56:00,184.68,69425
T022886,C01460,S001,2025-07-14 12:57:00,435.44,9056248047
T022887,C00361,S013,2023-12-01 18:41:00,90.66,8022701295
T022888,C01410,S003,2023-04-09 09:03:00,95.43,8992287737
T022889,C00470,S009,2023-12-03 11:03:00,31.57,4104510532
T022890,C02477,S014,2024-04-09 14:20:00,295.43,3881139792
T022891,C03507,S005,2024-04-09 17:14:00,292.68,9569963953
T022892,C03732,S014,2024-02-03 10:16:00,223.17,1959483280
T022893,C00305,S015,2023-07-14 19:40:00,104.92,9497774201
T022894,C01672,S009,2024-10-02 13:35:00,438.51,7303882051
T022895,C01425,S007,2024-01-23 13:32:00,322.94,
T022896,C00511,S011,2023-09-12 18:48:00,151.58,
T022897,C01782,S013,2023-02-26 20:21:00,168.18,7245906655
T022898,C01467,S005,2024-06-24 11:30:00,457.61,2123483669
T022899,C03138,S005,2023-07-25 10:15:00,240.06,8703164870
T022900,C04427,S005,2024-05-10 10:47:00,275.86,2876151379
T022901,C02241,S005,2025-09-07 09:33:00,216.49,
T022902,C03710,S010,2025-07-09 14:25:00,258.85,
T022903,C00725,S015,2025-05-29 20:48:00,258.33,7894419979
T022904,C04472,S004,2024-06-30 20:39:00,252.35,2049698524
T022905,C00759,S013,2023-08-17 18:33:00,368.91,8789769743
T022906,C00973,S008,2023-11-22 17:35:00,198.57,4988118459
T022907,C00519,S006,2023-09-12 18:05:00,16.0,1505639150
T022908,C01522,S012,2023-06-25 18:13:00,252.41,8138610341
T022909,C02739,S010,2024-01-15 12:47:00,364.72,2843092218
T022910,C04945,S007,2025-04-14 12:09:00,249.96,5242831331
T022911,C03947,S007,2023-05-21 08:29:00,178.72,
T022912,C01870,S005,2024-05-16 10:19:00,418.26,4043050208
T022913,C02844,S002,2024-03-07 18:04:00,377.64,6334048503
T022914,C03081,S002,2024-04-04 19:10:00,305.17,2526458357
T022915,C04096,S004,2025-02-04 10:50:00,469.8,9981394514
T022916,C03656,S004,2024-07-08 19:09:00,497.57,6761836322
T022917,C02812,S010,2024-02-20 15:33:00,366.56,9489945065
T022918,C03335,S006,2025-07-28 08:30:00,264.32,8209031542
T022919,C03707,S014,2025-01-30 12:01:00,414.08,5294520224
T022920,C00660,S003,2024-06-21 20:01:00,418.07,3613181170
T022921,C01015,S005,2023-01-15 21:23:00,182.57,3505711332
T022922,C03426,S005,2025-08-13 13:25:00,169.41,
T022923,C04250,S009,2023-01-09 08:04:00,320.88,5363818231
T022924,C02021,S008,2024-09-10 13:01:00,66.42,
T022925,C04909,S002,2023-03-07 11:35:00,60.09,3495614877
T022926,C01081,S002,2025-09-21 19:32:00,253.24,2569903930
T022927,C02058,S014,2024-06-29 17:53:00,265.01,7612807152
T022928,C01862,S001,2023-02-06 09:49:00,-148.13,5031995202
T022929,C04652,S009,2024-06-10 14:18:00,264.79,6784979945
T022930,C01408,S015,2023-08-08 17:18:00,435.26,
T022931,C02325,S003,2024-05-01 19:35:00,,4564900855
T022932,C00947,S003,2024-10-08 16:36:00,220.52,6721418381
T022933,C02576,,2023-07-08 20:48:00,218.2,
T022934,C04287,S004,2023-06-08 12:35:00,12.73,6525944045
T022935,C01489,S005,2023-10-16 15:39:00,471.81,
T022936,C04039,S014,2024-12-11 15:22:00,82.13,
T022937,C04565,S015,2024-08-03 13:42:00,488.85,1689564397
T022938,C00382,S015,2023-09-29 20:22:00,52.58,7463961713
T022939,C03759,S015,2024-07-17 11:56:00,462.79,2091800401
T022940,C01251,,2025-04-03 09:18:00,273.28,3809678193
T022941,C00873,S008,2024-06-29 17:02:00,462.55,
T022942,C02967,S002,2023-05-14 20:00:00,369.14,
T022943,C03498,S009,2023-08-23 17:18:00,436.91,1039496585
T022944,C01943,S010,2025-06-02 20:24:00,479.03,5802689970
T022945,C00208,S010,,185.33,8535140479
T022946,C04558,S006,2024-02-23 15:05:00,306.94,5851685141
T022947,C03629,S002,2025-09-17 10:39:00,97.52,6452927463
T022948,C01343,S006,2023-03-15 11:57:00,34.17,3882931538
T022949,C02465,S006,2023-03-12 20:07:00,449.86,3989837050
T022950,C00148,S006,2024-10-09 12:38:00,127.28,1162911520
T022951,C01668,S002,2025-04-27 18:01:00,392.22,5203929121
T022952,C02580,S013,2025-02-11 16:19:00,462.11,6488035682
T022953,C02554,S003,2024-02-19 14:44:00,373.41,
T022954,C01051,S005,2023-03-07 16:29:00,279.85,9025026970
T022955,C03866,S013,2024-06-25 17:27:00,286.92,3918424743
T022956,C01465,S003,2023-07-26 12:52:00,380.35,4987816358
T022957,C02871,S009,2024-05-26 15:25:00,260.18,4072964883
T022958,C01343,S005,20-06-2023 19:03,447.52,3882931538
T022959,C02099,S004,2024-02-28 20:49:00,134.31,
T022960,C01046,S010,2023/01/02,98.37,9506047500
T022961,C03132,,14-04-2023 11:42,293.35,5551223749
T022962,C02101,S002,2025-03-25 15:51:00,248.5,5521208910
T022963,C00087,S014,20-06-2023 21:36,210.58,1742181322
T022964,C00151,S005,2023-10-29 20:36:00,111.38,1208541631
T022965,C02326,S008,2023-04-27 14:22:00,395.41,6702492070
T022966,C00923,S006,2025-05-09 17:56:00,116.81,2194601686
T022967,C02893,S013,2024-05-26 17:28:00,69.7,7815806394
T022968,C02018,S004,2023-07-19 08:02:00,204.25,9067927827
T022969,C03257,S007,2025-04-07 19:24:00,413.61,7327955524
T022970,C04760,S004,2025-04-19 09:14:00,57.9,1446404820
T022971,C02622,S001,2023-01-27 12:04:00,306.2,4484636835
T022972,C03916,S007,2024-04-23 17:08:00,161.48,4271417824
T022973,C03741,S003,2024-05-18 21:17:00,112.26,
T022974,C04617,S005,2024-05-11 17:01:00,313.38,
T022975,C01075,S006,2023-03-22 16:01:00,103.53,4338968236
T022976,C04124,S007,2024-10-15 18:21:00,358.89,
T022977,C04540,S007,2023-04-12 13:27:00,229.76,8268358814
T022978,C01931,S011,2025-02-27 12:34:00,291.44,5492667010
T022979,C01547,S010,2025-01-11 10:22:00,388.81,3637584860
T022980,C04760,S005,2024-05-04 10:00:00,170.98,1446404820
T022981,C03102,S015,2025-06-09 16:11:00,360.81,
T022982,C01871,S005,2025-07-19 18:22:00,296.31,1626604359
T022983,C03933,S015,2024-11-08 17:55:00,212.61,9679711919
T022984,C01495,S013,2023-07-27 21:49:00,411.56,5951654488
T022985,C00885,S007,2023-12-01 11:29:00,119.67,4119350149
T022986,C02702,S008,2025-05-21 14:35:00,55.09,
T022987,C02802,S003,2023-01-28 12:06:00,120.44,7758227662
T022988,C04117,S014,2025-09-03 16:40:00,469.63,7886720540
T022989,C02248,S005,2025-04-15 18:44:00,-340.82,3412173542
T022990,C04057,S008,2024-01-05 12:25:00,238.46,7011430610
T022991,C01532,S007,2025-04-18 17:55:00,326.09,
T022992,C02843,,2023-09-28 21:35:00,382.02,4803070013
T022993,C01051,S006,2024-09-02 16:26:00,222.37,
T022994,C01893,S010,29-05-2024 10:22,477.62,9225978884
T022995,C04287,S009,2023-10-16 11:27:00,251.22,6525944045
T022996,C01080,S013,2023-07-30 12:57:00,456.58,
T022997,C04037,S004,2025-09-10 11:53:00,40.27,3382137463
T022998,C01394,S002,2024-05-31 21:59:00,145.79,
T022999,C00185,S005,2025-09-13 18:02:00,318.52,2334181650
T023000,C00532,S005,2025-05-23 19:10:00,266.9,3391758400
T023001,C03707,S006,2024-12-18 16:03:00,475.54,5294520224
T023002,C01300,S002,2025-05-13 20:31:00,451.68,1863029366
T023003,C03255,S013,2024-06-13 09:06:00,93.63,3666715950
T023004,C03468,S008,2023-06-08 15:55:00,32.79,7101455169
T023005,C01695,S004,2023-08-09 18:38:00,235.27,
T023006,C02351,S010,2023-09-22 20:31:00,281.76,3375660000
T023007,C01990,S010,2024-06-11 15:45:00,221.56,3896780595
T023008,C04734,S011,2025-05-30 09:04:00,286.12,2498164646
T023009,C01579,S015,2025-01-03 17:03:00,153.79,2924033999
T023010,C00924,S011,2023-07-17 08:31:00,207.0,1556982910
T023011,C01801,S005,2023-06-12 08:07:00,216.9,7232996833
T023012,C03336,S003,2023-01-31 20:25:00,156.07,2259550693
T023013,C03457,S002,10-09-2025 13:26,89.29,3367967667
T023014,C04625,S007,2023-10-18 19:21:00,309.88,2646781799
T023015,C04417,S012,2023-08-29 21:36:00,116.16,8987243833
T023016,C01425,S001,2025-04-05 10:07:00,458.68,
T023017,C02243,S015,2025-09-14 09:29:00,460.2,3793710319
T023018,C03713,S002,2023-03-15 17:19:00,343.56,5778947977
T023019,C04586,S008,2024-05-21 13:46:00,107.87,5022905004
T023020,C01663,S011,2023-09-09 09:03:00,179.54,2288530039
T023021,C02190,S014,2024-01-30 14:05:00,24.01,6253059576
T023022,C04505,S015,2024-05-21 21:36:00,80.6,5892343216
T023023,C01763,S001,2024-07-02 20:50:00,359.86,
T023024,C02382,S008,2023-05-03 13:04:00,126.95,7283712737
T023025,C04529,S003,2024-04-14 20:04:00,,4665428442
T023026,C03997,S012,2024-10-26 17:13:00,151.75,1649782178
T023027,C01198,S007,2025-07-18 21:18:00,465.82,8271443165
T023028,,S001,2024-05-06 19:58:00,320.11,
T023029,,S010,2023-10-21 17:36:00,134.3,
T023030,C04573,S014,2023-04-23 12:38:00,219.72,5031630390
T023031,C04996,S008,2023-12-28 19:44:00,100.35,2079981810
T023032,C03849,S012,2024-08-25 17:16:00,343.5,unknown
T023033,C02406,S012,2025-08-18 17:26:00,444.36,9239781793
T023034,C00054,S001,2024-10-19 13:48:00,397.24,
T023035,C03458,S015,2024-11-13 12:13:00,42.77,unknown
T023036,C01913,S009,2023-07-19 12:51:00,427.2,
T023037,C03132,S003,2024-12-02 16:55:00,132.29,5551223749
T023038,,S001,2025-03-08 10:13:00,308.26,
T023039,C02382,S007,2025-08-14 13:52:00,397.43,7283712737
T023040,C04718,S012,20-09-2024 13:22,482.56,2918438120
T023041,C00122,S004,2024/06/19,366.32,5774387852
T023042,C03527,S009,2025-08-26 08:22:00,379.79,
T023043,C02023,S008,2023-07-31 14:54:00,340.12,7695093153
T023044,C03529,S012,2025-09-03 21:13:00,191.46,5397336195
T023045,C03365,S003,2025-09-19 18:46:00,371.06,
T023046,C00054,S010,2024-09-12 16:51:00,16.13,
T023047,C01408,S007,2024-12-01 12:55:00,314.2,
T023048,C00954,S005,2025-08-23 17:41:00,300.47,3148966477
T023049,C00826,S013,2024-03-01 09:21:00,22.77,9884325703
T023050,C03615,S008,2024-07-03 19:36:00,,
T023051,,S008,2025-08-19 13:55:00,77.07,
T023052,C02349,S014,14-02-2023 13:11,389.03,3223332933
T023053,C01215,S004,2023-02-26 12:25:00,433.21,5103867485
T023054,C02871,S005,2023-03-22 18:03:00,58.16,4072964883
T023055,C03574,S005,2024-07-30 15:31:00,46.82,80081
T023056,,S014,06-12-2023 08:29,270.34,
T023057,C02977,S014,2024-12-24 10:08:00,252.43,6204173372
T023058,C04109,S002,2024-02-14 15:22:00,491.43,4393389077
T023059,C00474,S009,2024-06-08 12:39:00,138.2,
T023060,C03515,S012,2025-07-25 10:39:00,261.4,2776025207
T023061,C01592,S012,2024-05-27 16:23:00,397.9,7794100148
T023062,C00582,S010,2023-09-26 12:22:00,23.58,2212392137
T023063,C02713,S004,2024-10-08 20:12:00,280.45,5199398704
T023064,C01122,S011,2024-05-26 14:12:00,-246.28,6089109893
T023065,C04089,S007,2025-04-13 18:24:00,122.27,3424289701
T023066,C00229,S006,2023-07-03 20:23:00,115.69,4864728326
T023067,C00490,S007,2025-09-04 17:30:00,309.03,2622549825
T023068,C02573,S004,2024-06-19 17:11:00,297.79,5426119689
T023069,C02916,S006,2025-04-17 13:35:00,346.47,4549758429
T023070,C03624,S012,2023-10-01 09:45:00,293.17,5951206699
T023071,C01278,S007,2023-08-03 18:32:00,203.76,6819923671
T023072,C04201,S013,2025-02-15 19:34:00,118.95,6156766964
T023073,C04762,S007,2023-08-08 19:05:00,211.5,9846468969
T023074,C02476,S014,2023/08/24,119.49,
T023075,C03780,S008,2023-03-10 09:23:00,45.89,5527775712
T023076,C02592,S005,2025-06-24 15:20:00,499.06,9229144350
T023077,C00362,S014,2024-11-28 14:18:00,83.14,4818944805
T023078,C01613,S006,2025-04-11 12:54:00,103.99,8765787580
T023079,C00446,S002,2023-11-14 14:01:00,173.78,
T023080,C04947,S012,12-11-2024 10:29,456.9,8724562523
T023081,,S004,2025-05-10 19:20:00,350.22,
T023082,C03147,S004,2024-03-22 12:58:00,13.24,26074
T023083,C01405,S007,2024-08-14 16:59:00,129.47,7986371348
T023084,C03249,S013,2024/03/20,148.24,4688678643
T023085,C01055,S011,2023-05-22 10:08:00,,1959568572
T023086,C03906,S015,2024-10-08 17:16:00,167.22,6974614981
T023087,C00532,S004,2024-04-18 09:32:00,43.29,3391758400
T023088,C04475,S010,2024-08-15 18:47:00,41.56,
T023089,C04192,S009,2023-12-29 18:55:00,376.9,
T023090,C03390,S014,2023-03-09 14:07:00,392.38,3772574277
T023091,C00351,S009,2023-09-04 21:57:00,305.94,1853895499
T023092,C01052,S005,2024-10-17 12:53:00,379.11,
T023093,C04298,S005,2024-11-08 08:10:00,299.07,3327457283
T023094,C00581,S008,2025-07-10 21:50:00,331.47,8728546050
T023095,C00778,S015,2024-07-30 17:46:00,29.61,7105848379
T023096,C02702,S012,2023-09-10 12:38:00,202.9,
T023097,C01352,S002,2023-10-26 21:03:00,320.4,1649930441
T023098,C01104,S005,2025-02-18 16:22:00,236.95,29623
T023099,C02844,S008,2023-05-12 11:20:00,373.76,6334048503
T023100,C01836,S014,2024-04-15 10:27:00,454.52,2168476117
T023101,C00702,S014,2025-03-30 21:53:00,264.5,
T023102,C02647,S007,2024-03-20 08:41:00,28.87,4298995434
T023103,C01903,S001,2025-04-16 21:36:00,431.69,7247374992
T023104,C03650,S012,2025-08-19 19:34:00,488.92,
T023105,C00507,S011,2024-07-19 13:57:00,,
T023106,C03070,S007,2024-07-12 15:13:00,168.07,4928203783
T023107,C02149,S008,2025-05-24 11:56:00,412.2,3983248619
T023108,C02003,S012,2023-12-12 08:20:00,102.44,9726038196
T023109,C01151,S015,2023-07-18 19:23:00,152.03,4751697133
T023110,C00160,S010,2023-07-07 18:37:00,356.57,6325763519
T023111,C04238,S012,25-11-2023 13:27,273.3,4991604371
T023112,C01616,S015,2023-07-24 21:21:00,315.76,5104300113
T023113,C03396,S007,2025-03-22 19:51:00,50.26,4465871570
T023114,C04737,S003,2024-03-06 21:43:00,69.4,7043729631
T023115,C02799,S003,2023-12-26 15:04:00,382.96,58914
T023116,C01955,S001,2024-04-12 14:04:00,338.41,
T023117,C01329,S005,2023-07-11 09:53:00,136.57,8553368143
T023118,C04670,S006,2023-12-02 15:59:00,443.57,
T023119,C03398,S011,2023-10-24 17:59:00,57.08,1034310155
T023120,C03313,S008,,375.46,5778429567
T023121,C02104,S012,2024-10-10 21:20:00,116.24,1606727630
T023122,,S001,2023-12-09 09:21:00,164.46,
T023123,C03529,S008,2025-08-20 19:14:00,234.93,5397336195
T023124,C01396,S002,2025-07-14 21:41:00,397.21,8913258474
T023125,C02963,S006,2024-10-31 08:06:00,39.38,3904235547
T023126,C02121,S004,2024-02-24 10:19:00,288.31,9018622896
T023127,,S008,2024-03-10 10:10:00,425.86,
T023128,C04031,S008,2023-01-17 21:11:00,235.89,5177237220
T023129,C00582,S009,18-04-2025 18:38,300.92,2212392137
T023130,C02520,S013,2024-12-24 11:56:00,202.27,
T023131,C01659,S006,2024-02-04 16:04:00,379.5,9172921051
T023132,C01682,S012,2024-09-09 20:39:00,226.42,4251897661
T023133,C02365,S011,2023-01-04 10:40:00,447.32,3905576740
T023134,,S009,2025-08-06 10:16:00,130.39,
T023135,C02018,S006,2025-01-16 12:16:00,341.82,
T023136,C00921,S002,2024-06-10 13:14:00,119.1,
T023137,C03030,S012,2024-01-06 15:12:00,54.31,1971489441
T023138,C01171,S011,2024-08-15 09:52:00,459.87,
T023139,C00517,S012,2024-06-04 20:07:00,57.99,6646716053
T023140,C00257,S005,2024-02-13 19:34:00,31.08,6675329433
T023141,C00122,S007,2025-06-15 08:14:00,30.81,5774387852
T023142,C02123,S015,2025-01-28 13:57:00,297.18,7021199105
T023143,C02107,S011,2025/02/26,53.0,6995304644
T023144,C00934,S003,2025-02-05 14:38:00,196.37,1932740292
T023145,C03900,S002,2023-10-02 13:19:00,378.02,8141256624
T023146,C00632,S005,2025-03-28 11:55:00,174.67,4533889875
T023147,C04583,S003,2024-07-21 19:37:00,294.73,
T023148,C02907,S003,2025-07-17 19:04:00,324.28,3422087383
T023149,,S013,2025-01-13 10:22:00,86.67,
T023150,C04815,S010,2024-11-04 14:30:00,265.51,1952962966
T023151,C01513,S001,2025-08-07 11:13:00,374.48,5975227980
T023152,C02214,S014,2025-05-02 10:42:00,335.26,3825724007
T023153,C01404,S014,2025-08-29 19:43:00,385.42,9058820227
T023154,,S001,24-01-2023 09:55,399.72,
T023155,,S009,2024-05-08 18:22:00,,
T023156,C00654,S008,2024-12-07 12:04:00,170.81,3742395156
T023157,C00510,S008,2025-04-03 13:37:00,496.25,
T023158,C03598,S010,2024-03-14 17:16:00,292.55,7262074167
T023159,C01172,S009,2024-11-02 08:15:00,435.71,7081935938
T023160,C00682,S012,2024-11-29 11:42:00,432.01,2568370707
T023161,C02477,S010,2024/12/08,182.08,3881139792
T023162,C04001,S009,2025-03-13 12:39:00,320.16,
T023163,C01373,S001,2024-06-29 20:51:00,419.08,49171
T023164,C01361,S004,2025-05-19 11:49:00,70.26,8331798938
T023165,C04160,S007,2024-03-29 15:28:00,45.55,4051498342
T023166,C00736,S013,2024-01-24 18:43:00,220.89,3583206651
T023167,C03047,S003,2023-06-25 10:36:00,482.66,7151373848
T023168,C04766,S004,23-03-2025 08:49,454.9,7456852436
T023169,C04199,S009,2023-05-28 16:11:00,437.75,2419017584
T023170,C00314,S005,2024-08-29 19:49:00,390.8,
T023171,C01579,S008,2023-06-28 18:25:00,263.82,2924033999
T023172,C00711,S009,2023-08-18 12:32:00,178.94,3609508283
T023173,C04744,,2024-01-05 15:15:00,64.69,3009347156
T023174,C04937,S002,2025-06-24 09:12:00,142.16,4231642542
T023175,C01163,S003,2025-03-20 09:20:00,210.21,5501559992
T023176,C03337,S003,2025-06-29 14:22:00,269.21,7415516577
T023177,C04201,S008,2023-08-13 20:50:00,64.7,
T023178,C01156,S010,2023-10-26 12:35:00,229.26,
T023179,,S007,2023-11-12 16:34:00,138.61,
T023180,C00056,S014,2023-11-23 13:46:00,51.49,6859995261
T023181,C02033,S008,2023-04-03 18:02:00,126.77,8856903875
T023182,C04505,S012,2024-07-24 17:55:00,220.24,5892343216
T023183,C04523,S003,2023-09-29 16:45:00,148.02,7791184135
T023184,C00621,S008,2023-02-02 16:15:00,185.58,
T023185,C01027,S003,2023-12-24 20:45:00,283.09,6941898452
T023186,C02016,S005,2024-08-03 08:28:00,247.16,2061140812
T023187,C03886,S013,2023-11-25 17:15:00,105.09,7042604054
T023188,C03021,S004,2025-04-28 09:59:00,426.38,6339164719
T023189,C02536,S015,2023-05-23 08:18:00,97.24,9539515614
T023190,C02928,S014,2025-02-28 08:59:00,344.74,8042434696
T023191,C00479,S009,2025-06-12 17:17:00,347.57,2977269347
T023192,C02368,S010,2025-05-07 09:58:00,192.11,5739557108
T023193,C04965,S015,2023-08-26 08:59:00,31.03,3531378700
T023194,C00447,S004,2024-07-01 20:13:00,74.81,
T023195,C02565,S013,2023-06-19 10:19:00,269.18,
T023196,C01454,S003,2025-02-09 19:12:00,200.38,2478852067
T023197,C02675,S015,2023-12-25 14:45:00,25.77,4041070897
T023198,C02837,S012,2023-04-12 12:00:00,239.04,9033303553
T023199,C02854,,25-05-2024 17:44,440.05,3743024308
T023200,C04257,S012,2025-09-06 17:38:00,89.79,3399620050
T023201,C01913,S012,2023-06-10 18:12:00,417.58,
T023202,C02548,S006,2025-04-02 17:39:00,102.17,5397875118
T023203,C00056,S001,2024-12-15 20:38:00,45.56,6859995261
T023204,C03925,S014,2023-06-04 19:24:00,124.51,7337754651
T023205,C01278,S010,2025-03-18 20:04:00,426.83,6819923671
T023206,C04063,S010,2025-01-05 11:24:00,498.01,6201897660
T023207,C01315,S010,2023-01-06 11:23:00,113.98,
T023208,C00056,S006,2024-10-05 18:42:00,346.99,6859995261
T023209,C00770,S002,2025-08-09 12:24:00,253.98,
T023210,C04935,S006,2025-02-14 17:07:00,282.35,5961460838
