customer_id,first_name,email,loyalty_status,total_loyalty_points,last_purchase_date,segment_id,customer_phone,customer_since
C04239,Evelyn,evelyn4239@email.com,Bronze,0.0,2022-04-15,NR,5508475332,2018-11-28
C04240,William,william4240@email.com,Silver,743.0,2023-05-18,NR,3176589290,2019-12-07
C04241,Linda,linda4241@email.com,Silver,1749.0,,LP,,2019-02-21
C04242,Elijah,elijah4242@email.com,Platinum,17509.0,2025-01-28,LP,1875978294,2021-11-16
C04243,Sarah,sarah4243@email.com,Bronze,233.0,2023-05-15,HC,4851706447,2019-06-09
C04244,Amelia,amelia4244@email.com,Bronze,139.0,2023-03-28,NR,,2021-08-05
C04245,Jessica,,Bronze,484.0,2020-07-18,LP,4242962428,2020-05-07
C04246,John,john4246@email.com,Platinum,6123.0,2024-07-15,NR,,2019-12-18
C04247,Elizabeth,elizabeth4247@email.com,Silver,1908.0,2023-02-11,HC,7794425312,2017-11-29
C04248,Isabella,isabella4248@email.com,Gold,3452.0,2020-12-22,NR,8348905164,2020-07-23
C04249,Mia,mia4249@email.com,Bronze,461.0,2020-06-24,LP,2107332900,2020-01-31
C04250,Ava,ava4250@email.com,Gold,4445.0,2022-08-15,HC,5363818231,2019-04-26
C04251,Barbara,barbara4251@email.com,Bronze,233.0,2022-02-23,NR,5184544949,2020-08-11
C04252,Jessica,jessica4252@email.com,Bronze,413.0,2021-08-13,AR,,2018-04-28
C04253,Sophia,sophia4253@email.com,Bronze,435.0,2021-07-22,HS,3773106199,2019-05-29
C04254,Thomas,thomas4254@email.com,Silver,1795.0,2022-06-21,HS,4371338647,2021-07-23
C04255,Jessica,jessica4255@email.com,Bronze,211.0,2023-05-17,HC,,2021-02-18
C04256,John,john4256@email.com,Silver,1702.0,2021-07-01,HS,9742640436,2021-05-27
C04257,Noah,noah4257@email.com,Silver,567.0,2019-06-08,AR,3399620050,2019-05-13
C04258,Charles,charles4258@email.com,Silver,1139.0,2019-05-24,AR,,2019-04-21
C04259,Noah,noah4259@email.com,Silver,1531.0,2020-08-04,HS,6476074858,2017-12-07
C04260,Charlotte,charlotte4260@email.com,Bronze,177.0,,NR,1423776609,2020-04-27
C04261,Isabella,isabella4261@email.com,Silver,979.0,2025-09-18,HC,,2021-07-15
C04262,Thomas,thomas4262@email.com,Silver,1790.0,2020-04-02,HC,2939692345,2019-05-15
C04263,Robert,robert4263@email.com,Bronze,407.0,2022-08-24,NR,6807963701,2018-12-18
C04264,Unknown,oliver4264@email.com,Bronze,134.0,2020-10-15,AR,9492720354,2020-05-23
C04265,Elijah,elijah4265@email.com,Silver,1053.0,2021-03-03,HS,3305733571,2021-02-14
C04266,Patricia,patricia4266@email.com,Bronze,457.0,2024-10-29,LP,6909712960,2021-04-07
C04267,Robert,robert4267@email.com,Bronze,378.0,2023-09-08,NR,3643831322,2020-02-18
C04268,Evelyn,,Silver,537.0,2025-10-17,NR,4515818229,2019-12-03
C04269,Emma,emma4269@email.com,Bronze,58.0,2021-06-20,HS,7263523223,2019-04-26
C04270,Unknown,david4270@email.com,Silver,806.0,2021-04-07,AR,5119305270,2020-06-29
C04271,Sophia,sophia4271@email.com,Bronze,347.0,2021-04-24,AR,1021127645,2020-05-11
C04272,Olivia,olivia4272@email.com,Gold,4046.0,2024-08-03,AR,8194339230,2021-09-29
C04273,Noah,noah4273@email.com,Bronze,14.0,2022-10-13,HS,6822886962,2019-04-24
C04274,Charlotte,charlotte4274@email.com,Bronze,332.0,2025-10-15,NR,1529417005,2021-10-25
C04275,Evelyn,evelyn4275@email.com,Bronze,174.0,2023-05-28,AR,9938156366,2017-12-29
C04276,Olivia,olivia4276@email.com,Silver,749.0,2022-09-04,NR,,2021-01-08
C04277,Evelyn,evelyn4277@email.com,Bronze,89.0,2024-08-19,HS,3064909454,2018-10-27
C04278,Mary,mary4278@email.com,Bronze,353.0,2021-12-03,HS,3142024920,2020-09-09
C04279,Sarah,sarah4279@email.com,Bronze,366.0,2024-09-10,AR,,2021-10-24
C04280,Elijah,elijah4280@email.com,Gold,2873.0,2025-05-13,HC,7214448301,2020-06-23
C04281,Mary,mary4281@email.com,Bronze,37.0,2022-07-01,NR,8705991033,2019-12-06
C04282,Elijah,elijah4282@email.com,Gold,2495.0,2021-11-04,HC,6757274691,2020-05-11
C04283,Linda,linda4283@email.com,Gold,3742.0,2023-11-20,AR,5521810154,2021-10-25
C04284,Liam,liam4284@email.com,Bronze,28.0,2022-08-19,LP,2724237213,2019-04-07
C04285,Richard,richard4285@email.com,Bronze,28.0,,HC,8244754364,2021-03-03
C04286,Thomas,thomas4286@email.com,Silver,1586.0,2024-02-12,LP,4028142692,2018-09-18
C04287,Evelyn,evelyn4287@email.com,Bronze,492.0,2024-08-21,LP,6525944045,2018-02-20
C04288,Charles,charles4288@email.com,Silver,746.0,2024-08-16,AR,8233026828,2021-07-28
C04289,Mary,,Bronze,397.0,2025-02-25,NR,4643629556,2020-08-09
C04290,Sophia,sophia4290@email.com,Silver,1258.0,2019-12-13,HS,6616949562,2019-02-14
C04291,Susan,susan4291@email.com,Bronze,123.0,2024-02-14,NR,5865677565,2021-05-08
C04292,Jessica,jessica4292@email.com,Bronze,473.0,2023-01-04,LP,6123308249,2020-06-22
C04293,Patricia,patricia4293@email.com,Silver,1174.0,2023-05-02,NR,9354006187,2021-10-06
C04294,Oliver,oliver4294@email.com,Gold,3986.0,2022-03-09,LP,1025327586,2018-11-12
C04295,Elijah,,Bronze,321.0,2021-04-13,AR,2198418642,2019-07-16
C04296,Amelia,amelia4296@email.com,Bronze,131.0,2022-12-03,HC,8509040736,2020-08-19
C04297,Robert,robert4297@email.com,Bronze,0.0,2023-07-21,AR,3485300637,2019-01-29
C04298,James,james4298@email.com,Bronze,231.0,2021-07-27,LP,3327457283,2019-03-20
C04299,Karen,karen4299@email.com,Bronze,276.0,2021-04-27,NR,1672869894,2021-02-21
C04300,Thomas,thomas4300@email.com,Bronze,369.0,2020-10-17,LP,9999818842,2020-09-11
C04301,Linda,linda4301@email.com,Platinum,12240.0,,AR,,2019-05-09
C04302,Sarah,sarah4302@email.com,Bronze,438.0,2025-04-14,AR,8215740303,2019-09-20
C04303,Charlotte,charlotte4303@email.com,Bronze,355.0,2020-09-02,NR,6369425766,2020-07-25
C04304,David,david4304@email.com,Silver,770.0,2025-07-15,HC,5348563690,2021-11-13
C04305,Evelyn,evelyn4305@email.com,Bronze,405.0,2021-10-01,NR,2314481289,2020-06-25
C04306,Robert,robert4306@email.com,Bronze,425.0,2025-10-25,NR,6677946187,2020-01-15
C04307,Barbara,barbara4307@email.com,Bronze,431.0,2023-11-14,AR,,2021-08-10
C04308,Noah,noah4308@email.com,Silver,1352.0,2023-01-25,AR,,2019-09-03
C04309,Mia,mia4309@email.com,Bronze,163.0,2024-06-16,AR,7728339032,2019-02-11
C04310,Patricia,patricia4310@email.com,Bronze,276.0,2022-01-06,LP,7144749924,2018-04-05
C04311,Charlotte,charlotte4311@email.com,Bronze,191.0,2024-08-09,HS,1853009482,2020-02-06
C04312,Michael,michael4312@email.com,Bronze,32.0,2024-07-10,HC,8342751309,2021-04-15
C04313,Richard,richard4313@email.com,Silver,631.0,2025-11-19,NR,5529270436,2020-06-18
C04314,Linda,linda4314@email.com,Bronze,17.0,2025-07-21,AR,5058382607,2021-05-18
C04315,Elijah,elijah4315@email.com,Bronze,475.0,2022-02-15,LP,8391460110,2020-01-26
C04316,Charlotte,charlotte4316@email.com,Gold,3603.0,2024-12-13,LP,5197648944,2018-04-23
C04317,Karen,karen4317@email.com,Silver,651.0,2025-05-14,NR,8157624565,2021-03-22
C04318,Amelia,amelia4318@email.com,Bronze,445.0,2023-01-14,HC,,2018-07-18
C04319,Sophia,sophia4319@email.com,Bronze,57.0,2024-01-07,NR,7633320209,2020-01-01
C04320,Joseph,joseph4320@email.com,Gold,2253.0,2019-04-04,NR,8719309934,2018-05-01
C04321,Ava,ava4321@email.com,Bronze,258.0,2025-06-08,AR,7961692909,2020-11-06
C04322,Evelyn,evelyn4322@email.com,Silver,892.0,2022-10-01,HS,2253604393,2021-06-05
C04323,David,,Bronze,0.0,2021-02-14,HS,2014291012,2019-03-20
C04324,Karen,karen4324@email.com,Silver,931.0,2022-04-05,NR,3066169797,2020-01-22
C04325,Isabella,isabella4325@email.com,Gold,4570.0,2025-04-13,HC,,2021-01-24
C04326,Thomas,thomas4326@email.com,Bronze,208.0,2023-07-11,HC,7763977461,
C04327,Michael,michael4327@email.com,Platinum,13681.0,2021-08-28,LP,1117909213,2020-01-13
C04328,Harper,harper4328@email.com,Bronze,56.0,2022-11-04,LP,3381474287,2018-06-10
C04329,Oliver,oliver4329@email.com,Bronze,201.0,2021-12-09,LP,6996156187,2021-09-06
C04330,Jessica,jessica4330@email.com,Silver,1398.0,2025-11-19,NR,8995106424,2018-06-17
C04331,Amelia,amelia4331@email.com,Bronze,345.0,2020-03-23,NR,4933470813,2018-02-22
C04332,Noah,noah4332@email.com,Silver,741.0,2024-05-31,HC,9439450496,2018-04-25
C04333,James,james4333@email.com,Silver,1805.0,2023-04-18,HS,2087067047,2020-09-20
C04334,Jessica,jessica4334@email.com,Bronze,3099.0,2024-05-23,AR,4528053573,2019-04-07
C04335,John,john4335@email.com,Gold,3147.0,2022-01-03,HS,5402407152,2021-10-11
C04336,Thomas,thomas4336@email.com,Bronze,257.0,2019-08-04,AR,1766242849,2019-07-13
C04337,Oliver,oliver4337@email.com,Silver,1535.0,2020-12-15,HC,7407163173,2019-05-10
C04338,Sarah,sarah4338@email.com,Bronze,8.0,2024-09-23,HC,7091113366,2019-08-28
C04339,Barbara,barbara4339@email.com,Silver,735.0,2020-09-30,NR,2194325254,2019-06-07
C04340,Mary,mary4340@email.com,Bronze,217.0,,AR,,2020-01-25
C04341,Richard,richard4341@email.com,Silver,1517.0,2024-04-17,HS,1589230303,2020-03-11
C04342,John,john4342@email.com,Bronze,197.0,2025-09-16,HC,4234316127,2020-07-23
C04343,Noah,noah4343@email.com,Gold,2325.0,2023-12-27,LP,6084116918,2020-10-06
C04344,Jessica,jessica4344@email.com,Gold,3701.0,2021-08-07,LP,7842687331,2019-11-18
C04345,Isabella,,Gold,4617.0,2020-03-28,HC,7807426125,2019-05-29
C04346,Liam,liam4346@email.com,Silver,1053.0,2019-11-27,NR,8138339316,2018-06-26
C04347,Barbara,barbara4347@email.com,Silver,950.0,2022-03-02,NR,9834941485,2018-08-03
C04348,Charles,charles4348@email.com,Bronze,481.0,2022-08-22,AR,8338959539,2020-09-03
C04349,Mary,mary4349@email.com,Silver,1117.0,2022-08-10,HC,5318740671,2019-10-18
C04350,Isabella,isabella4350@email.com,Bronze,198.0,2021-05-01,LP,8309227163,2019-04-29
C04351,Jennifer,jennifer4351@email.com,Silver,1470.0,2021-12-28,NR,2531939503,2019-02-03
C04352,Jessica,jessica4352@email.com,Bronze,306.0,2023-02-06,HC,9771429394,2021-02-17
C04353,Unknown,charles4353@email.com,Bronze,30.0,2020-11-14,NR,3041795153,2020-09-28
C04354,Sophia,sophia4354@email.com,Silver,675.0,2021-04-23,NR,4413255939,2020-11-15
C04355,Sophia,sophia4355@email.com,Silver,1627.0,2019-01-15,NR,7407125602,2018-11-23
C04356,Patricia,patricia4356@email.com,Gold,4309.0,2020-01-02,HS,,2019-09-06
C04357,Joseph,joseph4357@email.com,Bronze,29.0,,NR,6156778940,2017-12-01
C04358,Emma,emma4358@email.com,Silver,563.0,2023-08-11,NR,2261917029,2019-04-27
C04359,Karen,karen4359@email.com,Silver,827.0,2023-04-24,LP,5371452379,2018-10-22
C04360,Charles,charles4360@email.com,Silver,563.0,2024-10-19,LP,8945044543,2020-04-25
C04361,David,david4361@email.com,Bronze,21.0,2024-05-18,HS,4031502248,2020-07-23
C04362,Thomas,thomas4362@email.com,Gold,4604.0,2021-05-11,LP,1974359593,2018-05-23
C04363,Mary,mary4363@email.com,Bronze,146.0,2025-06-03,NR,5626119884,2021-07-20
C04364,Ava,ava4364@email.com,Gold,3000.0,2022-05-30,AR,7606292240,2019-01-02
C04365,Barbara,barbara4365@email.com,Bronze,337.0,2024-03-20,NR,8483572380,2021-03-30
C04366,Sophia,sophia4366@email.com,Silver,580.0,2021-05-01,NR,7445726580,2018-05-21
C04367,Charles,charles4367@email.com,Gold,2674.0,2025-04-26,LP,9646923030,2018-10-13
C04368,Jessica,jessica4368@email.com,Bronze,124.0,2022-07-03,AR,6199834903,2019-07-29
C04369,Unknown,james4369@email.com,Bronze,58.0,2025-04-18,NR,3108757076,2020-08-22
C04370,Sarah,sarah4370@email.com,Silver,881.0,2022-08-11,LP,6453408297,2018-01-29
C04371,David,david4371@email.com,Bronze,434.0,2021-03-24,NR,9504940309,2020-04-03
C04372,Joseph,joseph4372@email.com,Gold,2544.0,2023-12-16,AR,1813127268,2020-07-26
C04373,Isabella,isabella4373@email.com,Silver,1726.0,2019-11-08,LP,4798538590,2018-11-20
C04374,Elizabeth,elizabeth4374@email.com,Gold,2092.0,2024-04-26,NR,,2021-09-25
C04375,John,john4375@email.com,Bronze,469.0,2021-02-25,LP,4226397037,2020-04-02
C04376,Karen,karen4376@email.com,Silver,1495.0,2023-06-08,NR,7452550755,2018-01-24
C04377,Jessica,jessica4377@email.com,Gold,2742.0,2020-01-05,NR,,2019-03-20
C04378,Liam,,Bronze,260.0,2025-10-23,HS,,2020-10-02
C04379,Isabella,isabella4379@email.com,Silver,874.0,2024-11-10,NR,,2020-11-27
C04380,Charles,charles4380@email.com,Silver,549.0,2024-06-10,NR,7115272546,2018-08-24
C04381,James,james4381@email.com,Bronze,46.0,2024-12-26,NR,9123409141,2020-08-28
C04382,Jessica,jessica4382@email.com,Bronze,477.0,2019-11-26,NR,2228099302,2018-02-13
C04383,Elizabeth,,Silver,663.0,2024-06-22,NR,8109070705,2018-05-15
C04384,Olivia,olivia4384@email.com,Silver,857.0,2024-12-02,NR,6524581717,2020-04-20
C04385,Richard,richard4385@email.com,Platinum,7737.0,,HC,9813733313,2021-10-06
C04386,Karen,karen4386@email.com,Bronze,268.0,2024-04-05,NR,,2020-08-01
C04387,Isabella,isabella4387@email.com,Gold,3066.0,2023-02-08,NR,,2021-07-20
C04388,Emma,emma4388@email.com,Bronze,38.0,2022-01-30,NR,2353412842,2020-01-15
C04389,Ava,ava4389@email.com,Silver,1487.0,2020-02-05,HC,5827006682,2019-12-29
C04390,Mia,mia4390@email.com,Silver,1191.0,2022-10-06,AR,4205667008,2021-11-22
C04391,Ava,,Bronze,71.0,2025-01-26,LP,4631843781,2019-01-31
C04392,Amelia,amelia4392@email.com,Bronze,120.0,2021-10-28,AR,8376696043,2019-02-13
C04393,Elizabeth,elizabeth4393@email.com,Bronze,347.0,2019-08-02,AR,9494749437,2019-02-27
C04394,Michael,michael4394@email.com,Silver,1998.0,2021-11-26,HS,6793389655,2019-01-31
C04395,Elijah,,Bronze,74.0,2023-12-10,AR,7334323159,2021-09-28
C04396,Evelyn,evelyn4396@email.com,Silver,583.0,2022-11-21,AR,4718992718,2021-09-19
C04397,Karen,karen4397@email.com,Bronze,452.0,2019-01-30,NR,6753749751,2018-03-09
C04398,Susan,susan4398@email.com,Silver,1946.0,2025-11-25,NR,9873469657,2021-05-11
C04399,David,david4399@email.com,Bronze,147.0,2022-11-27,LP,2133401725,2021-05-28
C04400,Robert,robert4400@email.com,Silver,1256.0,2021-03-24,LP,1476223815,2020-11-08
C04401,John,john4401@email.com,Bronze,30.0,2023-08-16,LP,5411744902,2018-12-04
C04402,Emma,emma4402@email.com,Silver,633.0,2021-01-13,HC,5405061319,2017-12-19
C04403,Mia,,Bronze,80.0,2020-11-03,HC,6388222847,2019-12-22
C04404,Patricia,patricia4404@email.com,Silver,1157.0,2018-04-28,LP,4684649408,2017-12-20
C04405,Evelyn,evelyn4405@email.com,Bronze,98.0,2023-10-17,AR,9897877464,2018-12-30
C04406,Liam,liam4406@email.com,Bronze,221.0,2024-11-27,HC,5119345161,2020-11-18
C04407,Unknown,liam4407@email.com,Bronze,481.0,2022-09-14,AR,8147932022,2018-09-24
C04408,Karen,karen4408@email.com,Gold,2219.0,2020-06-11,HS,7581863951,2019-12-03
C04409,Karen,karen4409@email.com,Bronze,467.0,2022-08-27,LP,4985351312,2018-09-20
C04410,Oliver,oliver4410@email.com,Platinum,17712.0,2020-11-26,LP,4112559367,2020-08-22
C04411,Unknown,karen4411@email.com,Bronze,373.0,2022-05-02,HC,2181935298,2020-04-29
C04412,Joseph,joseph4412@email.com,Gold,2922.0,2024-01-28,HC,5811530087,2019-05-02
C04413,Liam,liam4413@email.com,Silver,817.0,2021-11-22,LP,6093611011,2019-08-25
C04414,Jessica,jessica4414@email.com,Gold,3084.0,2023-06-27,LP,8669462765,2021-03-22
C04415,William,william4415@email.com,Bronze,121.0,2019-10-11,LP,4326383390,2018-09-19
C04416,Elizabeth,elizabeth4416@email.com,Bronze,372.0,2023-09-25,HC,4639584938,2018-05-12
C04417,Evelyn,evelyn4417@email.com,Bronze,264.0,2024-02-02,NR,8987243833,2020-02-02
C04418,Unknown,charles4418@email.com,Gold,4885.0,2022-02-26,NR,6997430092,2018-06-17
C04419,Susan,susan4419@email.com,Silver,1413.0,2022-12-27,NR,6164224796,2018-12-26
C04420,Sophia,sophia4420@email.com,Bronze,467.0,2025-04-01,AR,9334978195,2019-01-17
C04421,Jessica,jessica4421@email.com,Bronze,269.0,2025-11-21,HC,1025196499,2019-09-03
C04422,James,james4422@email.com,Gold,4836.0,2022-01-03,NR,2983480793,2021-10-09
C04423,Barbara,barbara4423@email.com,Bronze,44.0,2022-10-26,NR,4672717456,2018-01-05
C04424,Harper,harper4424@email.com,Bronze,45.0,2023-06-26,HC,2736244872,2021-10-09
C04425,Liam,liam4425@email.com,Bronze,320.0,2025-04-03,AR,1879442131,2020-03-19
C04426,Mia,mia4426@email.com,Silver,851.0,2023-10-26,HS,5843340460,2020-01-29
C04427,Elijah,elijah4427@email.com,Bronze,333.0,2022-03-12,NR,2876151379,2021-06-18
C04428,Joseph,joseph4428@email.com,Bronze,1.0,2021-04-30,NR,2698316902,2018-09-01
C04429,Charlotte,charlotte4429@email.com,Gold,2939.0,2023-05-15,HS,5687653088,2021-08-25
C04430,Olivia,olivia4430@email.com,Bronze,241.0,2025-09-12,NR,6816083161,2018-02-01
C04431,Elizabeth,elizabeth4431@email.com,Bronze,253.0,2025-11-19,HS,3901360426,2020-01-24
C04432,John,john4432@email.com,Bronze,242.0,2023-10-06,NR,3144188080,2018-06-29
C04433,Amelia,amelia4433@email.com,Platinum,16506.0,2022-08-16,HS,,2019-04-17
C04434,Karen,karen4434@email.com,Silver,1554.0,2025-06-13,AR,2217397066,2021-01-24
C04435,Elijah,elijah4435@email.com,Bronze,99.0,2025-07-23,HC,2843393028,2020-01-30
C04436,Michael,michael4436@email.com,Bronze,443.0,2021-08-29,LP,6708959223,2021-08-20
C04437,Isabella,,Bronze,28.0,2024-05-15,AR,9115341866,2020-10-19
C04438,James,james4438@email.com,Bronze,458.0,2021-10-18,AR,7758274185,2021-08-19
C04439,Ava,ava4439@email.com,Bronze,206.0,2025-03-09,NR,2832747625,2018-07-21
C04440,Elizabeth,elizabeth4440@email.com,Bronze,127.0,2024-05-23,HC,1632565796,2019-09-19
C04441,Linda,linda4441@email.com,Silver,1617.0,2020-02-15,HS,6893855691,2019-11-24
C04442,Olivia,olivia4442@email.com,Gold,2975.0,2023-02-19,HC,1379885435,2019-01-27
C04443,Ava,ava4443@email.com,Bronze,234.0,2024-01-18,LP,9523618377,2020-01-15
C04444,Evelyn,evelyn4444@email.com,Silver,1332.0,2025-01-19,LP,3767417980,2020-07-31
C04445,Unknown,emma4445@email.com,Gold,4827.0,2025-02-22,HS,,2021-08-12
C04446,John,john4446@email.com,Bronze,403.0,2023-07-06,NR,9853737014,2021-07-08
C04447,Sophia,sophia4447@email.com,Gold,3095.0,2024-12-25,HC,8921778313,2018-11-01
C04448,Elijah,elijah4448@email.com,Silver,501.0,2025-04-24,HC,9445998283,2019-11-22
C04449,Isabella,,Bronze,0.0,2021-01-23,AR,5417645542,2018-11-09
C04450,Evelyn,evelyn4450@email.com,Silver,1613.0,2021-12-16,NR,,2018-05-16
C04451,Isabella,isabella4451@email.com,Platinum,14732.0,2023-04-02,HC,2144065410,2021-05-10
C04452,Harper,harper4452@email.com,Gold,3410.0,2021-07-24,HS,,2020-01-29
C04453,James,james4453@email.com,Gold,4468.0,2021-09-05,HC,5501815763,2021-06-07
C04454,Elijah,elijah4454@email.com,Silver,1554.0,2021-11-18,LP,,2021-02-23
C04455,Evelyn,evelyn4455@email.com,Bronze,34.0,2024-04-07,HS,3044268431,
C04456,Elijah,elijah4456@email.com,Bronze,235.0,2022-07-30,HC,,2018-10-19
C04457,Oliver,oliver4457@email.com,Gold,2546.0,2025-01-20,HS,8665910191,2018-06-03
C04458,Liam,liam4458@email.com,Bronze,278.0,2023-05-27,HS,1764481707,2018-01-02
C04459,Unknown,patricia4459@email.com,Silver,1581.0,2022-08-15,HS,7028482192,2019-08-28
C04460,Jessica,jessica4460@email.com,Platinum,15081.0,,AR,5199361808,2021-11-29
C04461,John,john4461@email.com,Gold,2878.0,2022-07-03,NR,3302048124,2021-02-17
C04462,Isabella,isabella4462@email.com,Bronze,293.0,2023-02-07,HC,6531564334,2018-08-28
C04463,Thomas,thomas4463@email.com,Bronze,180.0,2021-03-16,LP,8722901542,2020-01-03
C04464,Emma,emma4464@email.com,Bronze,115.0,2023-07-13,AR,6613862686,2019-08-26
C04465,John,john4465@email.com,Bronze,443.0,2023-02-14,NR,5339032247,2018-04-16
C04466,Oliver,,Bronze,215.0,2025-07-26,HS,9563299109,2019-10-27
C04467,Sophia,sophia4467@email.com,Bronze,104.0,2023-04-28,LP,9072614023,2021-04-10
C04468,John,john4468@email.com,Silver,1766.0,2021-09-21,HC,4527380467,2018-11-19
C04469,Noah,noah4469@email.com,Gold,3002.0,2022-07-29,HS,1447532069,2020-04-09
C04470,Linda,linda4470@email.com,Gold,4925.0,2019-11-04,HS,4785565859,2019-06-29
C04471,Elizabeth,elizabeth4471@email.com,Silver,612.0,2020-02-25,AR,2247526264,2019-10-27
C04472,David,david4472@email.com,Bronze,0.0,,NR,2049698524,2021-07-28
C04473,Richard,,Silver,1009.0,2022-03-20,NR,3985054617,2019-05-19
C04474,David,david4474@email.com,Gold,3928.0,2022-07-03,LP,5645353923,2020-10-29
C04475,Barbara,barbara4475@email.com,Bronze,318.0,2024-03-27,LP,,2020-10-21
C04476,Sophia,sophia4476@email.com,Bronze,348.0,2021-12-10,NR,2416410783,2020-01-06
C04477,Harper,harper4477@email.com,Silver,1364.0,2025-06-11,AR,4343319278,2021-11-28
C04478,Mary,mary4478@email.com,Bronze,166.0,2021-07-08,HC,3875951475,
C04479,Amelia,amelia4479@email.com,Gold,4832.0,2024-02-23,LP,7551054457,2021-05-29
C04480,Karen,karen4480@email.com,Silver,1989.0,2024-09-29,AR,4816380639,2018-12-29
C04481,Isabella,isabella4481@email.com,Bronze,310.0,2025-10-11,HC,9974031451,2018-06-18
C04482,Thomas,thomas4482@email.com,Silver,971.0,2025-02-17,NR,9862148452,2018-05-04
C04483,Robert,robert4483@email.com,Bronze,26.0,2025-07-09,HC,,2020-12-08
C04484,Mary,mary4484@email.com,Bronze,5.0,2021-07-25,AR,7504446349,2020-11-06
C04485,Joseph,joseph4485@email.com,Bronze,265.0,2025-07-09,NR,3085675795,2018-01-17
C04486,Liam,liam4486@email.com,Bronze,372.0,2022-12-17,AR,,2018-02-16
C04487,John,john4487@email.com,Gold,2863.0,2024-10-28,HC,1124377331,2020-03-01
C04488,Charles,charles4488@email.com,Bronze,0.0,2024-08-07,AR,1325344472,2020-12-04
C04489,Charles,charles4489@email.com,Silver,1477.0,2019-07-16,LP,7477608315,2019-02-24
C04490,Jessica,jessica4490@email.com,Silver,1553.0,2025-07-06,AR,4661833720,2020-02-22
C04491,Sarah,sarah4491@email.com,Gold,4873.0,2021-04-14,NR,5769895685,2020-10-17
C04492,Elijah,elijah4492@email.com,Platinum,13854.0,2025-04-23,HS,4446852422,2021-08-17
C04493,David,david4493@email.com,Bronze,49.0,2023-08-31,HC,7477208102,2020-06-23
C04494,Elijah,elijah4494@email.com,Silver,0.0,2021-09-30,HC,7421705413,2018-09-02
C04495,Oliver,oliver4495@email.com,Bronze,215.0,2023-10-22,LP,,2019-04-10
C04496,Emma,emma4496@email.com,Bronze,25.0,2025-06-10,HC,9111346237,2018-02-15
C04497,Susan,susan4497@email.com,Bronze,430.0,2025-01-05,HS,2189232050,2021-05-18
C04498,Sarah,sarah4498@email.com,Bronze,80.0,2025-09-12,LP,7812368783,2020-09-20
C04499,William,william4499@email.com,Bronze,182.0,2021-11-07,AR,8596739605,2020-07-22
C04500,Patricia,patricia4500@email.com,Silver,1328.0,2024-05-15,LP,,2019-09-21
C04501,Elijah,elijah4501@email.com,Bronze,0.0,2024-10-27,AR,2269553897,2020-09-01
C04502,Jennifer,jennifer4502@email.com,Silver,1233.0,2020-08-09,HC,7709159697,2019-04-24
C04503,Charles,,Silver,1087.0,2023-02-18,NR,,2019-08-06
C04504,Richard,richard4504@email.com,Bronze,286.0,2022-08-04,NR,7909199914,2018-10-24
C04505,Richard,richard4505@email.com,Silver,1222.0,2020-12-30,LP,5892343216,2018-08-15
C04506,Amelia,amelia4506@email.com,Bronze,0.0,2023-03-26,HC,9844272121,2019-03-29
C04507,Michael,michael4507@email.com,Silver,502.0,2022-04-04,HS,8698336131,2021-08-18
C04508,Linda,linda4508@email.com,Silver,1693.0,2020-04-13,NR,7241217899,2018-08-16
C04509,Patricia,patricia4509@email.com,Bronze,87.0,2022-02-01,NR,,2021-07-05
C04510,Olivia,olivia4510@email.com,Bronze,21.0,2022-12-24,HS,8794007686,2021-09-30
C04511,Emma,emma4511@email.com,Silver,737.0,2023-04-22,NR,5325489280,2021-08-25
C04512,Harper,harper4512@email.com,Bronze,51.0,2021-12-18,HS,3759769440,2020-05-12
C04513,Linda,linda4513@email.com,Bronze,122.0,2021-10-22,HC,1418572514,2018-10-20
C04514,Richard,richard4514@email.com,Bronze,257.0,2020-07-05,AR,2454768598,2019-03-06
C04515,Charlotte,charlotte4515@email.com,Silver,1642.0,2021-05-01,NR,7892449798,2019-02-20
C04516,Elizabeth,,Silver,1717.0,2024-01-21,NR,3354160933,2020-09-05
C04517,Jennifer,jennifer4517@email.com,Bronze,371.0,2025-09-05,LP,5753685447,2018-05-11
C04518,Joseph,joseph4518@email.com,Gold,2180.0,2024-01-07,HC,4422969186,2020-08-31
C04519,Robert,robert4519@email.com,Bronze,12.0,2021-10-11,AR,4481675548,2021-07-13
C04520,Charlotte,charlotte4520@email.com,Platinum,12415.0,2021-09-12,LP,8434001581,2018-06-25
C04521,Elizabeth,elizabeth4521@email.com,Silver,1645.0,2024-07-07,LP,8983796459,2020-01-09
C04522,Ava,ava4522@email.com,Bronze,267.0,2023-01-31,AR,5213955790,2018-01-27
C04523,James,james4523@email.com,Silver,1022.0,2022-11-09,NR,7791184135,2019-02-02
C04524,Isabella,isabella4524@email.com,Bronze,43.0,2025-04-01,HC,2524358361,2021-01-31
C04525,Jennifer,jennifer4525@email.com,Bronze,306.0,2021-11-21,HS,5327424906,2018-09-06
C04526,John,john4526@email.com,Bronze,4.0,2023-04-24,AR,6018576225,2021-08-20
C04527,Michael,michael4527@email.com,Bronze,461.0,2024-04-24,HS,2994816544,2017-12-01
C04528,Robert,robert4528@email.com,Gold,4090.0,2021-05-27,LP,6892411286,2019-03-09
C04529,Oliver,oliver4529@email.com,Bronze,313.0,2019-12-14,NR,4665428442,2019-04-11
C04530,Robert,robert4530@email.com,Silver,698.0,2024-02-12,AR,9916526956,2019-04-28
