transaction_id,customer_id,store_id,transaction_date,total_amount,customer_phone,rejection_reason
T019467,,S002,2023-02-18 16:15:00,148.09,,Missing customer_id - cannot attribute transaction
T019477,,S005,2025-05-14 11:56:00,442.39,,Missing customer_id - cannot attribute transaction
T019514,,S008,2023-07-11 19:44:00,377.35,,Missing customer_id - cannot attribute transaction
T019520,,S012,2025-03-27 12:18:00,381.93,,Missing customer_id - cannot attribute transaction
T019527,,S012,2024-12-05 12:07:00,483.03,,Missing customer_id - cannot attribute transaction
T019556,,S011,2024-01-18 21:58:00,79.15,,Missing customer_id - cannot attribute transaction
T019561,,S009,2024-02-18 16:16:00,88.99,,Missing customer_id - cannot attribute transaction
T019594,,S002,2024-02-08 19:26:00,491.26,,Missing customer_id - cannot attribute transaction
T019595,,S009,2024-03-21 09:47:00,98.83,,Missing customer_id - cannot attribute transaction
T019602,,S011,2024-02-05 13:00:00,301.51,,Missing customer_id - cannot attribute transaction
T019623,,S009,2024-02-17 16:46:00,459.12,,Missing customer_id - cannot attribute transaction
T019650,,S012,2025-06-26 14:13:00,12.99,,Missing customer_id - cannot attribute transaction
T019659,,S003,14-06-2025 14:52,266.6,,Missing customer_id - cannot attribute transaction
T019671,,S008,2024-12-26 10:17:00,440.0,,Missing customer_id - cannot attribute transaction
T019707,,S003,2024-01-31 13:27:00,196.67,,Missing customer_id - cannot attribute transaction
T019712,,S015,2024-04-28 19:53:00,238.11,,Missing customer_id - cannot attribute transaction
T019737,,S001,2025-05-06 15:04:00,255.85,,Missing customer_id - cannot attribute transaction
T019765,,S008,23-01-2025 11:08,103.02,,Missing customer_id - cannot attribute transaction
T019772,,S012,2024-05-21 10:13:00,93.21,,Missing customer_id - cannot attribute transaction
T019775,,S001,2025-05-20 17:26:00,346.38,,Missing customer_id - cannot attribute transaction
T019777,,S010,2024-02-24 09:47:00,205.37,,Missing customer_id - cannot attribute transaction
T019789,,S012,2023-11-05 14:58:00,326.67,,Missing customer_id - cannot attribute transaction
T019802,,S013,2023-12-14 18:51:00,332.37,,Missing customer_id - cannot attribute transaction
T019805,,S001,2023-09-29 19:41:00,236.18,,Missing customer_id - cannot attribute transaction
T019845,,S008,2025-01-02 15:40:00,447.37,,Missing customer_id - cannot attribute transaction
T019896,,S012,2025-08-03 15:58:00,117.79,,Missing customer_id - cannot attribute transaction
T019907,,S004,2023-11-07 17:36:00,357.35,,Missing customer_id - cannot attribute transaction
T019916,,S011,2024-01-18 19:22:00,455.28,,Missing customer_id - cannot attribute transaction
T019961,,S012,2025-01-13 12:30:00,310.65,,Missing customer_id - cannot attribute transaction
T020002,,S008,08-08-2024 20:59,187.79,,Missing customer_id - cannot attribute transaction
T020005,,S002,2024-02-22 19:15:00,370.03,,Missing customer_id - cannot attribute transaction
T020028,,S007,2025-03-21 14:38:00,113.97,,Missing customer_id - cannot attribute transaction
T020034,,S008,2024-02-18 17:50:00,164.33,,Missing customer_id - cannot attribute transaction
T020047,,S002,2023-07-30 09:55:00,84.46,,Missing customer_id - cannot attribute transaction
T020082,,S003,2023-07-08 13:28:00,,,Missing customer_id - cannot attribute transaction
T020098,,S014,2025-07-05 18:42:00,438.01,,Missing customer_id - cannot attribute transaction
T020112,,S014,2024-11-09 09:31:00,222.58,,Missing customer_id - cannot attribute transaction
T020121,,S010,2024-11-04 15:42:00,214.18,,Missing customer_id - cannot attribute transaction
T020133,,S010,2023-07-21 18:03:00,,,Missing customer_id - cannot attribute transaction
T020146,,S013,2023-06-16 21:42:00,160.39,,Missing customer_id - cannot attribute transaction
T020178,,S010,2023-06-02 08:26:00,75.29,,Missing customer_id - cannot attribute transaction
T020217,,S006,2025-08-11 21:34:00,10.87,,Missing customer_id - cannot attribute transaction
T020238,,S009,2025-07-07 20:02:00,37.22,,Missing customer_id - cannot attribute transaction
T020249,,S002,2025-07-25 10:17:00,315.22,,Missing customer_id - cannot attribute transaction
T020271,,S005,2024-07-17 12:23:00,326.68,,Missing customer_id - cannot attribute transaction
T020275,,S004,2025-07-14 20:28:00,328.02,,Missing customer_id - cannot attribute transaction
T020324,,S005,2025-04-03 13:27:00,200.42,,Missing customer_id - cannot attribute transaction
T020325,,S008,2025-01-18 10:53:00,177.87,,Missing customer_id - cannot attribute transaction
T020356,,S013,2024-08-03 12:59:00,313.32,,Missing customer_id - cannot attribute transaction
T020358,,S012,2024-12-11 14:45:00,173.77,,Missing customer_id - cannot attribute transaction
T020369,,S010,2025-01-18 09:29:00,197.99,,Missing customer_id - cannot attribute transaction
T020370,,S005,2024-11-11 20:34:00,179.97,,Missing customer_id - cannot attribute transaction
T020372,,,2024-11-18 10:26:00,37.65,,Missing customer_id - cannot attribute transaction
T020431,,S014,2025-04-11 10:05:00,353.46,,Missing customer_id - cannot attribute transaction
T020473,,S009,09-03-2023 17:52,364.19,,Missing customer_id - cannot attribute transaction
T020489,,S004,2025-07-22 16:05:00,115.46,,Missing customer_id - cannot attribute transaction
T020505,,S002,2023-06-02 14:55:00,31.27,,Missing customer_id - cannot attribute transaction
T020567,,S009,2023-01-05 14:14:00,87.41,,Missing customer_id - cannot attribute transaction
T020580,,S012,2025-06-03 21:44:00,399.08,,Missing customer_id - cannot attribute transaction
T020626,,S014,2025-01-27 15:57:00,143.39,,Missing customer_id - cannot attribute transaction
T020641,,S006,2024-05-05 16:53:00,141.24,,Missing customer_id - cannot attribute transaction
T020662,,S007,2023-04-22 13:48:00,375.13,,Missing customer_id - cannot attribute transaction
T020678,,S008,2024-08-19 20:17:00,186.83,,Missing customer_id - cannot attribute transaction
T020686,,S005,2024-10-06 12:51:00,283.36,,Missing customer_id - cannot attribute transaction
T020696,,S010,2024-05-15 16:10:00,477.2,,Missing customer_id - cannot attribute transaction
T020698,,S015,2023-09-17 09:52:00,69.86,,Missing customer_id - cannot attribute transaction
T020715,,S001,2023-01-05 16:58:00,184.11,,Missing customer_id - cannot attribute transaction
T020721,,S015,2025-02-03 10:23:00,227.67,,Missing customer_id - cannot attribute transaction
T020732,,S010,2025-06-30 18:34:00,386.88,,Missing customer_id - cannot attribute transaction
T020751,,S013,2025-01-20 08:54:00,,,Missing customer_id - cannot attribute transaction
T020785,,S010,2025-05-19 16:29:00,361.71,,Missing customer_id - cannot attribute transaction
T020801,,S007,2025-05-08 16:36:00,104.85,,Missing customer_id - cannot attribute transaction
T020807,,S014,2023-08-03 10:50:00,312.24,,Missing customer_id - cannot attribute transaction
T020821,,S007,2024-07-06 17:19:00,141.33,,Missing customer_id - cannot attribute transaction
T020838,,S014,2023-11-30 13:10:00,451.11,,Missing customer_id - cannot attribute transaction
T020844,,S002,2023-03-27 08:56:00,149.43,,Missing customer_id - cannot attribute transaction
T020860,,S002,2023-05-04 18:56:00,389.84,,Missing customer_id - cannot attribute transaction
T020867,,S009,2024-12-13 12:05:00,307.15,,Missing customer_id - cannot attribute transaction
T020928,,S002,2024-09-06 17:55:00,480.41,,Missing customer_id - cannot attribute transaction
T020941,,S008,2023-11-14 11:22:00,81.48,,Missing customer_id - cannot attribute transaction
T020950,,S015,2025-03-16 14:34:00,38.82,,Missing customer_id - cannot attribute transaction
T020966,,S011,2025-07-20 20:54:00,404.39,,Missing customer_id - cannot attribute transaction
T020977,,S009,2024-03-30 20:18:00,41.5,,Missing customer_id - cannot attribute transaction
T020989,,S002,2024-06-26 12:41:00,50.19,,Missing customer_id - cannot attribute transaction
T020992,,S001,2023-12-05 11:37:00,134.24,,Missing customer_id - cannot attribute transaction
T021006,,S012,2024-04-29 12:37:00,168.67,,Missing customer_id - cannot attribute transaction
T021020,,S002,2024-08-20 21:02:00,110.02,,Missing customer_id - cannot attribute transaction
T021053,,S012,2025-06-17 12:00:00,333.09,,Missing customer_id - cannot attribute transaction
T021079,,S012,2025-06-04 17:03:00,292.94,,Missing customer_id - cannot attribute transaction
T021093,,S009,2024-03-05 20:03:00,134.11,,Missing customer_id - cannot attribute transaction
T021099,,S005,2025-03-01 10:09:00,252.66,,Missing customer_id - cannot attribute transaction
T021116,,S005,2025-07-18 17:15:00,182.29,,Missing customer_id - cannot attribute transaction
T021132,,S001,2024-03-07 17:02:00,301.66,,Missing customer_id - cannot attribute transaction
T021142,,S007,2023-05-26 08:24:00,363.74,,Missing customer_id - cannot attribute transaction
T021149,,S007,2024-12-02 18:55:00,432.14,,Missing customer_id - cannot attribute transaction
T021150,,S005,2023-08-14 08:13:00,481.0,,Missing customer_id - cannot attribute transaction
T021152,,S009,2025-05-16 09:21:00,228.44,,Missing customer_id - cannot attribute transaction
T021164,,S014,2023-07-09 18:25:00,260.82,,Missing customer_id - cannot attribute transaction
T021228,,S001,2025-03-27 10:57:00,297.88,,Missing customer_id - cannot attribute transaction
T021245,,S009,2024-03-02 20:54:00,445.15,,Missing customer_id - cannot attribute transaction
T021283,,S002,2024-05-19 20:29:00,419.42,,Missing customer_id - cannot attribute transaction
T021304,,S004,2025-03-15 13:13:00,185.21,,Missing customer_id - cannot attribute transaction
T021328,,S015,2023-06-30 09:48:00,58.36,,Missing customer_id - cannot attribute transaction
T021350,,S011,2025-07-18 09:28:00,242.28,,Missing customer_id - cannot attribute transaction
T021354,,S015,2023-09-16 08:11:00,450.42,,Missing customer_id - cannot attribute transaction
T021423,,S002,2025-06-26 21:42:00,168.67,,Missing customer_id - cannot attribute transaction
T021424,,S009,2025-07-30 12:44:00,393.42,,Missing customer_id - cannot attribute transaction
T021434,,S003,2023-04-05 16:48:00,330.07,,Missing customer_id - cannot attribute transaction
T021462,,S008,2023-07-24 21:22:00,132.78,,Missing customer_id - cannot attribute transaction
T021575,,S006,2024-02-09 14:16:00,272.0,,Missing customer_id - cannot attribute transaction
T021606,,S012,2024-08-01 09:56:00,245.86,,Missing customer_id - cannot attribute transaction
T021618,,S007,2023-08-03 16:05:00,180.45,,Missing customer_id - cannot attribute transaction
T021629,,S006,2023-03-17 17:02:00,,,Missing customer_id - cannot attribute transaction
T021630,,S006,2025-01-20 14:00:00,276.64,,Missing customer_id - cannot attribute transaction
T021641,,S010,2025-02-15 13:17:00,458.17,,Missing customer_id - cannot attribute transaction
T021644,,S010,2025-05-11 20:19:00,115.62,,Missing customer_id - cannot attribute transaction
T021648,,S008,21-07-2025 17:43,85.84,,Missing customer_id - cannot attribute transaction
T021754,,S011,12-03-2025 20:55,266.24,,Missing customer_id - cannot attribute transaction
T021758,,S011,2025-07-19 09:17:00,401.12,,Missing customer_id - cannot attribute transaction
T021808,,S011,2025-06-20 18:12:00,40.42,,Missing customer_id - cannot attribute transaction
T021815,,S005,2024-06-13 08:03:00,287.99,,Missing customer_id - cannot attribute transaction
T021818,,S007,2023-02-12 08:33:00,390.68,,Missing customer_id - cannot attribute transaction
T021832,,S006,2024-07-07 14:18:00,204.22,,Missing customer_id - cannot attribute transaction
T021864,,S004,2024-12-10 12:22:00,358.73,,Missing customer_id - cannot attribute transaction
T021868,,S014,2023-01-06 18:00:00,150.7,,Missing customer_id - cannot attribute transaction
T021875,,S008,2025-04-12 17:11:00,168.62,,Missing customer_id - cannot attribute transaction
T021892,,S015,2025-08-26 16:50:00,60.65,,Missing customer_id - cannot attribute transaction
T021895,,S009,2025-06-17 14:29:00,394.81,,Missing customer_id - cannot attribute transaction
T021896,,S007,2024-06-25 19:38:00,202.32,,Missing customer_id - cannot attribute transaction
T021920,,S001,2023-10-26 12:43:00,377.25,,Missing customer_id - cannot attribute transaction
T021934,,S005,2023-04-10 14:11:00,360.35,,Missing customer_id - cannot attribute transaction
T021965,,S003,2025-05-31 10:55:00,96.95,,Missing customer_id - cannot attribute transaction
T022004,,S007,2023-10-21 17:34:00,227.3,,Missing customer_id - cannot attribute transaction
T022021,,S009,2024-01-22 10:18:00,188.77,,Missing customer_id - cannot attribute transaction
T022032,,S013,2023-12-16 20:23:00,303.53,,Missing customer_id - cannot attribute transaction
T022047,,S006,2023-06-07 12:12:00,424.56,,Missing customer_id - cannot attribute transaction
T022084,,S003,2024-04-05 14:19:00,485.5,,Missing customer_id - cannot attribute transaction
T022085,,S011,2023-12-23 19:55:00,425.7,,Missing customer_id - cannot attribute transaction
T022087,,S004,2024-06-11 13:40:00,17.66,,Missing customer_id - cannot attribute transaction
T022092,,S010,2025-01-13 14:40:00,298.63,,Missing customer_id - cannot attribute transaction
T022098,,S012,2025-08-01 08:59:00,289.58,,Missing customer_id - cannot attribute transaction
T022107,,S004,2025-01-23 11:54:00,12.95,,Missing customer_id - cannot attribute transaction
T022179,,S003,2025-05-29 17:53:00,188.43,,Missing customer_id - cannot attribute transaction
T022224,,S012,2024-09-18 16:51:00,156.94,,Missing customer_id - cannot attribute transaction
T022267,,S010,2024-07-27 08:26:00,309.0,,Missing customer_id - cannot attribute transaction
T022278,,S004,2023-07-17 18:16:00,389.32,,Missing customer_id - cannot attribute transaction
T022279,,S004,2025-07-26 08:35:00,209.27,,Missing customer_id - cannot attribute transaction
T022284,,S002,2023-03-13 13:33:00,483.25,,Missing customer_id - cannot attribute transaction
T022318,,S005,2023-04-25 15:54:00,81.13,,Missing customer_id - cannot attribute transaction
T022321,,S003,2025-04-15 11:31:00,471.25,,Missing customer_id - cannot attribute transaction
T022336,,S009,2023-05-05 13:04:00,66.78,,Missing customer_id - cannot attribute transaction
T022356,,S001,2023-09-05 09:34:00,446.93,,Missing customer_id - cannot attribute transaction
T022375,,S012,2024-10-08 20:15:00,214.07,,Missing customer_id - cannot attribute transaction
T022376,,S012,2023-09-20 21:00:00,438.9,,Missing customer_id - cannot attribute transaction
T022378,,S012,2024-05-12 19:56:00,163.49,,Missing customer_id - cannot attribute transaction
T022382,,S006,2024-08-23 18:53:00,107.23,,Missing customer_id - cannot attribute transaction
T022404,,S003,2023-09-21 20:38:00,133.6,,Missing customer_id - cannot attribute transaction
T022420,,S002,2023-05-15 13:18:00,,,Missing customer_id - cannot attribute transaction
T022453,,S003,2023-04-16 17:33:00,246.91,,Missing customer_id - cannot attribute transaction
T022458,,S007,2023-08-18 16:38:00,331.09,,Missing customer_id - cannot attribute transaction
T022486,,S011,2024-05-14 19:10:00,145.7,,Missing customer_id - cannot attribute transaction
T022504,,S010,2024-05-10 10:34:00,201.57,,Missing customer_id - cannot attribute transaction
T022508,,S004,2025/03/16,104.18,,Missing customer_id - cannot attribute transaction
T022514,,S001,2023-11-18 21:12:00,62.23,,Missing customer_id - cannot attribute transaction
T022547,,S006,2023-03-22 17:12:00,32.13,,Missing customer_id - cannot attribute transaction
T022556,,S004,12-03-2025 10:53,324.7,,Missing customer_id - cannot attribute transaction
T022558,,S015,2023-08-09 09:32:00,44.58,,Missing customer_id - cannot attribute transaction
T022561,,S004,2025-06-30 14:23:00,79.99,,Missing customer_id - cannot attribute transaction
T022565,,S012,2023-01-09 18:41:00,67.25,,Missing customer_id - cannot attribute transaction
T022573,,S008,2023-10-27 09:51:00,112.89,,Missing customer_id - cannot attribute transaction
T022582,,S002,2024-04-17 20:06:00,228.15,,Missing customer_id - cannot attribute transaction
T022599,,S002,2023-03-08 19:35:00,306.78,,Missing customer_id - cannot attribute transaction
T022621,,S012,2023-08-07 19:32:00,195.03,,Missing customer_id - cannot attribute transaction
T022642,,S009,2023-04-10 13:19:00,,,Missing customer_id - cannot attribute transaction
T022657,,S012,2024-03-11 10:35:00,428.72,,Missing customer_id - cannot attribute transaction
T022692,,S001,2025-02-06 20:08:00,270.06,,Missing customer_id - cannot attribute transaction
T022719,,S009,2024-09-22 10:54:00,420.91,,Missing customer_id - cannot attribute transaction
T022744,,S012,2023-11-05 11:27:00,374.46,,Missing customer_id - cannot attribute transaction
T022761,,S001,2025-03-11 14:32:00,,,Missing customer_id - cannot attribute transaction
T022768,,S003,2023-10-13 19:30:00,445.46,,Missing customer_id - cannot attribute transaction
T022777,,S003,2023-02-01 11:48:00,125.41,,Missing customer_id - cannot attribute transaction
T022797,,S008,2023-02-10 21:39:00,134.48,,Missing customer_id - cannot attribute transaction
T022801,,S008,2023-05-14 14:48:00,34.6,,Missing customer_id - cannot attribute transaction
T022809,,S004,2023-08-12 18:08:00,274.09,,Missing customer_id - cannot attribute transaction
T022821,,S008,2024-04-11 08:42:00,161.87,,Missing customer_id - cannot attribute transaction
T022852,,S014,2024-08-01 16:34:00,232.71,,Missing customer_id - cannot attribute transaction
T022863,,S015,2023-05-13 15:14:00,43.07,,Missing customer_id - cannot attribute transaction
T022871,,S001,2025-06-21 17:17:00,90.93,,Missing customer_id - cannot attribute transaction
T022874,,S013,2023-10-12 20:52:00,193.01,,Missing customer_id - cannot attribute transaction
T022883,,S013,2024-03-12 11:07:00,292.9,,Missing customer_id - cannot attribute transaction
T023028,,S001,2024-05-06 19:58:00,320.11,,Missing customer_id - cannot attribute transaction
T023029,,S010,2023-10-21 17:36:00,134.3,,Missing customer_id - cannot attribute transaction
T023038,,S001,2025-03-08 10:13:00,308.26,,Missing customer_id - cannot attribute transaction
T023051,,S008,2025-08-19 13:55:00,77.07,,Missing customer_id - cannot attribute transaction
T023056,,S014,06-12-2023 08:29,270.34,,Missing customer_id - cannot attribute transaction
T023081,,S004,2025-05-10 19:20:00,350.22,,Missing customer_id - cannot attribute transaction
T023122,,S001,2023-12-09 09:21:00,164.46,,Missing customer_id - cannot attribute transaction
T023127,,S008,2024-03-10 10:10:00,425.86,,Missing customer_id - cannot attribute transaction
T023134,,S009,2025-08-06 10:16:00,130.39,,Missing customer_id - cannot attribute transaction
T023149,,S013,2025-01-13 10:22:00,86.67,,Missing customer_id - cannot attribute transaction
T023154,,S001,24-01-2023 09:55,399.72,,Missing customer_id - cannot attribute transaction
T023155,,S009,2024-05-08 18:22:00,,,Missing customer_id - cannot attribute transaction
T023179,,S007,2023-11-12 16:34:00,138.61,,Missing customer_id - cannot attribute transaction
T023222,,S011,2023-07-09 10:55:00,374.67,,Missing customer_id - cannot attribute transaction
T023252,,S005,2023-04-16 08:15:00,38.2,,Missing customer_id - cannot attribute transaction
T023257,,S007,2024-01-01 18:11:00,79.93,,Missing customer_id - cannot attribute transaction
T023258,,S010,2024/11/13,435.78,,Missing customer_id - cannot attribute transaction
T023273,,S010,2023-03-24 09:57:00,92.18,,Missing customer_id - cannot attribute transaction
T023315,,S005,2024/08/16,223.12,,Missing customer_id - cannot attribute transaction
T023353,,S008,2025-04-30 13:47:00,406.22,,Missing customer_id - cannot attribute transaction
T023366,,S003,2024-02-01 15:28:00,469.91,,Missing customer_id - cannot attribute transaction
T023375,,S006,2024-11-28 13:10:00,489.92,,Missing customer_id - cannot attribute transaction
T023400,,S014,2023-06-07 08:36:00,356.08,,Missing customer_id - cannot attribute transaction
T023434,,S005,2025-02-19 19:00:00,21.45,,Missing customer_id - cannot attribute transaction
T023456,,S009,2023-10-12 13:29:00,73.3,,Missing customer_id - cannot attribute transaction
T023470,,S003,2025-03-30 12:26:00,181.77,,Missing customer_id - cannot attribute transaction
T023484,,S003,2025-01-27 18:59:00,338.09,,Missing customer_id - cannot attribute transaction
T023490,,S001,2025-07-26 12:28:00,227.43,,Missing customer_id - cannot attribute transaction
T023492,,S006,2025-09-19 16:11:00,409.32,,Missing customer_id - cannot attribute transaction
T023509,,S015,2025-05-03 21:50:00,461.45,,Missing customer_id - cannot attribute transaction
T023514,,S011,2023-03-29 17:23:00,304.83,,Missing customer_id - cannot attribute transaction
T023567,,S008,2023-08-19 09:35:00,32.98,,Missing customer_id - cannot attribute transaction
T023670,,S004,2024-11-26 13:41:00,373.56,,Missing customer_id - cannot attribute transaction
T023687,,S007,21-02-2024 11:02,118.64,,Missing customer_id - cannot attribute transaction
T023707,,S013,2024-10-20 13:01:00,131.04,,Missing customer_id - cannot attribute transaction
T023716,,,2024-04-19 13:05:00,268.11,,Missing customer_id - cannot attribute transaction
T023727,,S007,2024-11-15 12:14:00,260.94,,Missing customer_id - cannot attribute transaction
T023737,,S011,2023-09-23 21:22:00,499.69,,Missing customer_id - cannot attribute transaction
T023769,,S011,2024-10-07 15:51:00,11.19,,Missing customer_id - cannot attribute transaction
T023849,,S012,2023-06-25 17:07:00,72.92,,Missing customer_id - cannot attribute transaction
T023867,,S015,2024-08-16 08:38:00,280.99,,Missing customer_id - cannot attribute transaction
T023930,,S011,2023-04-02 21:57:00,451.78,,Missing customer_id - cannot attribute transaction
T023941,,S008,2025-03-11 18:00:00,232.24,,Missing customer_id - cannot attribute transaction
T023961,,S004,2024-10-16 20:55:00,110.3,,Missing customer_id - cannot attribute transaction
T024048,,S011,2024-11-28 09:34:00,472.66,,Missing customer_id - cannot attribute transaction
T024064,,S012,2024-06-25 10:15:00,492.12,,Missing customer_id - cannot attribute transaction
T024090,,S014,2024-11-09 21:43:00,224.93,,Missing customer_id - cannot attribute transaction
T024112,,S007,2024-11-24 16:15:00,181.9,,Missing customer_id - cannot attribute transaction
T024116,,S013,2023-02-01 09:49:00,63.43,,Missing customer_id - cannot attribute transaction
T024135,,S006,2024-09-15 20:23:00,485.34,,Missing customer_id - cannot attribute transaction
T024150,,S005,2025-03-23 09:08:00,367.65,,Missing customer_id - cannot attribute transaction
T024176,,S006,2025-06-11 21:59:00,115.44,,Missing customer_id - cannot attribute transaction
T024205,,S002,2025-03-22 12:20:00,32.98,,Missing customer_id - cannot attribute transaction
T024237,,S005,2024-03-07 20:30:00,318.3,,Missing customer_id - cannot attribute transaction
T024253,,S002,13-07-2024 12:40,284.52,,Missing customer_id - cannot attribute transaction
T024279,,S003,2023-12-21 21:20:00,250.84,,Missing customer_id - cannot attribute transaction
T024284,,S014,2024-01-25 21:00:00,64.14,,Missing customer_id - cannot attribute transaction
T024287,,S004,2024-02-29 19:24:00,337.65,,Missing customer_id - cannot attribute transaction
T024292,,S006,2025-02-04 16:44:00,216.59,,Missing customer_id - cannot attribute transaction
T024318,,S001,2024-07-14 14:56:00,118.01,,Missing customer_id - cannot attribute transaction
T024348,,S007,2023-11-28 08:20:00,294.14,,Missing customer_id - cannot attribute transaction
T024370,,S009,2025-02-10 10:09:00,207.23,,Missing customer_id - cannot attribute transaction
T024381,,S012,09-01-2023 21:39,322.62,,Missing customer_id - cannot attribute transaction
T024400,,S014,2023-01-21 10:44:00,470.54,,Missing customer_id - cannot attribute transaction
T024418,,S004,2023-03-26 17:46:00,366.7,,Missing customer_id - cannot attribute transaction
T024422,,S011,2024-05-25 11:10:00,302.93,,Missing customer_id - cannot attribute transaction
T024463,,S003,2025-06-18 17:56:00,178.5,,Missing customer_id - cannot attribute transaction
T024511,,S009,2025/06/03,396.51,,Missing customer_id - cannot attribute transaction
T024512,,S012,2023-01-25 10:05:00,144.61,,Missing customer_id - cannot attribute transaction
T024532,,S008,2024-07-05 15:42:00,290.37,,Missing customer_id - cannot attribute transaction
T024533,,S003,2024-03-09 20:37:00,471.72,,Missing customer_id - cannot attribute transaction
T024534,,S012,2024-02-09 18:38:00,186.16,,Missing customer_id - cannot attribute transaction
T024555,,S013,2024-08-12 17:35:00,303.09,,Missing customer_id - cannot attribute transaction
T024581,,S004,2023-05-28 19:17:00,439.69,,Missing customer_id - cannot attribute transaction
T024623,,S014,2023-10-23 18:22:00,163.24,,Missing customer_id - cannot attribute transaction
T024628,,S005,2024-07-13 19:56:00,192.43,,Missing customer_id - cannot attribute transaction
T024646,,S010,2025-08-28 18:14:00,358.0,,Missing customer_id - cannot attribute transaction
T024652,,S015,2023-06-05 12:36:00,131.61,,Missing customer_id - cannot attribute transaction
T024673,,S009,2023-11-28 11:10:00,,,Missing customer_id - cannot attribute transaction
T024690,,S014,2025-01-31 17:53:00,495.16,,Missing customer_id - cannot attribute transaction
T024725,,S004,2024-09-08 10:34:00,411.26,,Missing customer_id - cannot attribute transaction
T024772,,S010,2024-10-12 13:42:00,411.52,,Missing customer_id - cannot attribute transaction
T024805,,S002,2025-09-12 08:29:00,291.76,,Missing customer_id - cannot attribute transaction
T024820,,S001,2025-05-27 14:38:00,68.09,,Missing customer_id - cannot attribute transaction
T024864,,S012,2024-06-15 19:53:00,177.16,,Missing customer_id - cannot attribute transaction
T024879,,S004,2024-03-02 20:48:00,158.63,,Missing customer_id - cannot attribute transaction
T024901,,S009,2023-12-03 12:16:00,440.78,,Missing customer_id - cannot attribute transaction
T024933,,S010,2024-01-23 18:18:00,447.96,,Missing customer_id - cannot attribute transaction
T024948,,S011,2023-03-18 18:16:00,78.91,,Missing customer_id - cannot attribute transaction
T024983,,S010,2023-02-05 14:39:00,261.52,,Missing customer_id - cannot attribute transaction
T024994,,S009,2024-01-10 18:58:00,135.42,,Missing customer_id - cannot attribute transaction
T000120,C01389,S006,,96.78,2107562960,Invalid transaction date
T000147,C03214,S012,,259.09,8467299691,Invalid transaction date
T000245,C03558,S014,,233.04,7928163046,Invalid transaction date
T000500,C03129,S011,,367.27,9972349158,Invalid transaction date
T000581,C00213,S006,,492.88,7817685239,Invalid transaction date
T000674,C01550,S004,,399.53,4963773586,Invalid transaction date
T000720,C00717,S015,,61.47,8877887260,Invalid transaction date
T000737,C03109,S013,,357.28,4708020985,Invalid transaction date
T000976,C04760,S006,,45.71,1446404820,Invalid transaction date
T000980,C02844,S010,,425.48,6334048503,Invalid transaction date
T001261,C00575,S006,,215.75,4014115342,Invalid transaction date
T001476,C04626,S003,,70.93,7931185619,Invalid transaction date
T001483,C03077,S014,,434.92,5554492184,Invalid transaction date
T001498,C00139,S005,,475.74,6968686718,Invalid transaction date
T001506,C04031,S010,,201.69,5177237220,Invalid transaction date
T001580,C02809,S001,,117.77,,Invalid transaction date
T001679,C02758,S013,,436.5,6464069223,Invalid transaction date
T001727,C01664,S006,,167.22,2982223457,Invalid transaction date
T001744,C04310,S011,,441.09,7144749924,Invalid transaction date
T001971,C01012,S002,,197.49,3238726065,Invalid transaction date
T002105,C01296,S009,,52.39,1316767670,Invalid transaction date
T002153,C04812,S009,,335.94,5947113955,Invalid transaction date
T002213,C01325,S004,,61.91,4914368270,Invalid transaction date
T002367,C02452,S012,,188.63,4152166015,Invalid transaction date
T002401,C00337,S013,,213.78,2605749457,Invalid transaction date
T002517,C01408,S014,,350.93,,Invalid transaction date
T002642,C01640,S012,,108.24,8817818594,Invalid transaction date
T002877,C03251,S015,,308.81,9057178835,Invalid transaction date
T002920,C02028,S014,,115.47,,Invalid transaction date
T002922,C03526,S007,,295.81,2512185764,Invalid transaction date
T002960,C00204,S015,,421.23,9937400271,Invalid transaction date
T003168,C03408,S011,,391.26,4099494689,Invalid transaction date
T003184,C04981,S011,,216.86,8772511969,Invalid transaction date
T003436,C01214,S009,,484.96,1049895187,Invalid transaction date
T003543,C04013,S003,,236.45,6314171021,Invalid transaction date
T003746,C02499,S014,,413.6,7575788115,Invalid transaction date
T003806,C04199,S003,,82.28,2419017584,Invalid transaction date
T003836,C00225,S003,,397.99,5576273013,Invalid transaction date
T003945,C01483,S006,,397.86,6628154596,Invalid transaction date
T004183,C00539,S009,,97.93,6029761433,Invalid transaction date
T004297,C04384,S007,,40.33,6524581717,Invalid transaction date
T004751,C01699,S010,,87.46,8584117269,Invalid transaction date
T004901,C00122,S006,,407.45,5774387852,Invalid transaction date
T005019,C00500,S014,,452.71,7989724962,Invalid transaction date
T005021,C00889,S012,,113.24,9287961284,Invalid transaction date
T005040,C00497,S011,,12.31,4801404999,Invalid transaction date
T005161,C02749,S008,,341.78,2995990276,Invalid transaction date
T005380,C03868,S006,,410.57,9564106831,Invalid transaction date
T005425,C03887,S013,,110.45,3075169089,Invalid transaction date
T005530,C00163,S010,,309.15,8059213136,Invalid transaction date
T005791,C03914,S003,,410.45,,Invalid transaction date
T005815,C03498,S009,,167.03,1039496585,Invalid transaction date
T005844,C01439,S006,,,unknown,Invalid transaction date
T006002,C00684,S015,,306.08,1274128733,Invalid transaction date
T006066,C00464,S012,,346.84,2152444438,Invalid transaction date
T006076,C02631,S007,,72.57,4822646760,Invalid transaction date
